"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0120035","regulation of plasma membrane bounded cell projection organization","10/46","628/18723",2.29710602068753e-06,0.00243193509471758,0.0020619510481528,"9139/139818/5997/6091/64787/5580/3985/10611/1902/10602",10
"GO:0031344","regulation of cell projection organization","10/46","646/18723",2.95675999357761e-06,0.00243193509471758,0.0020619510481528,"9139/139818/5997/6091/64787/5580/3985/10611/1902/10602",10
"GO:0120036","plasma membrane bounded cell projection organization","13/46","1478/18723",3.77190573350693e-05,0.0206826164387297,0.0175360529715673,"7408/9139/139818/5997/6091/64787/7410/9922/5580/3985/10611/1902/10602",13
"GO:0030030","cell projection organization","13/46","1522/18723",5.12372094157534e-05,0.0210713023722286,0.0178656059147035,"7408/9139/139818/5997/6091/64787/7410/9922/5580/3985/10611/1902/10602",13
"GO:0120032","regulation of plasma membrane bounded cell projection assembly","5/46","186/18723",9.03293190124592e-05,0.0243946283741627,0.0206833355276056,"139818/64787/5580/3985/10602",5
"GO:0060491","regulation of cell projection assembly","5/46","188/18723",9.49995178769196e-05,0.0243946283741627,0.0206833355276056,"139818/64787/5580/3985/10602",5
"GO:0022008","neurogenesis","13/46","1632/18723",0.000105112878918827,0.0243946283741627,0.0206833355276056,"7408/9139/6929/30812/639/5997/6091/3949/9922/5414/10611/1902/5179",13
"GO:0003006","developmental process involved in reproduction","10/46","992/18723",0.000118636490573436,0.0243946283741627,0.0206833355276056,"6599/8728/30812/639/5997/6752/3985/5414/23198/1618",10
"GO:0051130","positive regulation of cellular component organization","10/46","1047/18723",0.000184684511036818,0.0298690322342688,0.0253248873526835,"7408/9139/139818/5997/6091/64787/80351/9922/1902/10602",10
"GO:0007264","small GTPase mediated signal transduction","7/46","502/18723",0.000206625013926005,0.0298690322342688,0.0253248873526835,"139818/6091/64787/7410/9922/1902/10602",7
"GO:0031346","positive regulation of cell projection organization","6/46","353/18723",0.000213391962416358,0.0298690322342688,0.0253248873526835,"9139/139818/5997/6091/64787/10602",6
"GO:0048699","generation of neurons","12/46","1514/18723",0.00021788959684573,0.0298690322342688,0.0253248873526835,"7408/9139/6929/30812/639/5997/6091/3949/9922/5414/10611/1902",12
"GO:0030036","actin cytoskeleton organization","8/46","712/18723",0.00030479682226177,0.0385685209708163,0.0327008736434692,"7408/9922/5580/2919/3985/10611/1902/10602",8
"GO:0007276","gamete generation","8/46","721/18723",0.000331661792351267,0.0386846877812415,0.0327993673397185,"30812/639/5997/6752/3985/5414/23198/1618",8
"GO:0007266","Rho protein signal transduction","4/46","137/18723",0.000352747912898859,0.0386846877812415,0.0327993673397185,"6091/64787/1902/10602",4
"GO:0044087","regulation of cellular component biogenesis","9/46","949/18723",0.000430052913975945,0.0440625068869684,0.0373590283956059,"7408/139818/54751/64787/5580/3985/10611/1902/10602",9
"GO:0007283","spermatogenesis","7/46","572/18723",0.00045535721402946,0.0440625068869684,0.0373590283956059,"30812/5997/6752/3985/5414/23198/1618",7
