"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045665","negative regulation of neuron differentiation","5/49","69/18723",9.86477754484044e-07,0.00207949510645236,0.00155759645444849,"6469/655/30812/4009/4851",5
"GO:0048699","generation of neurons","15/49","1514/18723",4.35305834576114e-06,0.00458812349643224,0.00343662500981143,"2288/11113/26012/26227/85407/9572/6469/655/25861/30812/5414/4009/4851/157285/1902",15
"GO:0022008","neurogenesis","15/49","1632/18723",1.08745812787287e-05,0.00764120577852001,0.00572346383090983,"2288/11113/26012/26227/85407/9572/6469/655/25861/30812/5414/4009/4851/157285/1902",15
"GO:1905330","regulation of morphogenesis of an epithelium","4/49","65/18723",2.49231628487897e-05,0.011041381795124,0.00827028497587436,"85407/6469/655/30812",4
"GO:0072073","kidney epithelium development","5/49","136/18723",2.77083537392382e-05,0.011041381795124,0.00827028497587436,"6469/655/30812/4868/4851",5
"GO:0072006","nephron development","5/49","142/18723",3.40907142533134e-05,0.011041381795124,0.00827028497587436,"6469/655/30812/4868/4851",5
"GO:0060740","prostate gland epithelium morphogenesis","3/49","25/18723",3.72045973711665e-05,0.011041381795124,0.00827028497587436,"6469/655/4851",3
"GO:0030902","hindbrain development","5/49","151/18723",4.57393156977758e-05,0.011041381795124,0.00827028497587436,"6469/655/6752/25861/4009",5
"GO:0060512","prostate gland morphogenesis","3/49","27/18723",4.71406243624839e-05,0.011041381795124,0.00827028497587436,"6469/655/4851",3
"GO:0048708","astrocyte differentiation","4/49","81/18723",5.93925694636785e-05,0.0125199536429434,0.00937777412584397,"9572/6469/30812/4851",4
"GO:0014031","mesenchymal cell development","4/49","86/18723",7.50831470243784e-05,0.0143886612661263,0.0107774852188103,"6469/655/30812/4851",4
"GO:0014013","regulation of gliogenesis","4/49","103/18723",0.000151308225848893,0.0201658047981182,0.015104717465883,"9572/6469/30812/4851",4
"GO:0010648","negative regulation of cell communication","12/49","1363/18723",0.000155360763024918,0.0201658047981182,0.015104717465883,"5998/11113/6002/85407/9572/6469/2899/655/83667/10076/4851/598",12
"GO:0030182","neuron differentiation","12/49","1363/18723",0.000155360763024918,0.0201658047981182,0.015104717465883,"2288/26012/26227/85407/6469/655/25861/30812/4009/4851/157285/1902",12
"GO:0045664","regulation of neuron differentiation","5/49","196/18723",0.000156736508192106,0.0201658047981182,0.015104717465883,"6469/655/30812/4009/4851",5
"GO:0023057","negative regulation of signaling","12/49","1367/18723",0.000159712815193331,0.0201658047981182,0.015104717465883,"5998/11113/6002/85407/9572/6469/2899/655/83667/10076/4851/598",12
"GO:0031175","neuron projection development","10/49","963/18723",0.00016262745804934,0.0201658047981182,0.015104717465883,"2288/26012/26227/6469/655/25861/4009/4851/157285/1902",10
"GO:0072009","nephron epithelium development","4/49","109/18723",0.000188211847453145,0.0220416985795127,0.0165098111801004,"6469/30812/4868/4851",4
"GO:0030850","prostate gland development","3/49","45/18723",0.000221243204036746,0.024546351268919,0.0183858618313085,"6469/655/4851",3
"GO:0014902","myotube differentiation","4/49","117/18723",0.00024699789015255,0.0255318959855968,0.0191240607102742,"6469/4842/4868/4851",4
"GO:0010001","glial cell differentiation","5/49","225/18723",0.000297216759033828,0.0255318959855968,0.0191240607102742,"26227/9572/6469/30812/4851",5
