"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048667","cell morphogenesis involved in neuron differentiation","12/67","544/18723",4.48658442126162e-07,0.00080733788832241,0.000671313515703776,"5015/3670/92211/4744/66008/816/7804/1000/4131/4884/23022/23768",12
"GO:0000904","cell morphogenesis involved in differentiation","13/67","694/18723",8.92579202125384e-07,0.00080733788832241,0.000671313515703776,"5015/3670/92211/4744/66008/816/7804/1000/4131/4884/23022/23768/1955",13
"GO:0061564","axon development","10/67","467/18723",5.88011652038631e-06,0.00277000819043062,0.00230330319404461,"5015/3670/27242/4744/66008/1000/4131/4884/23022/23768",10
"GO:0000902","cell morphogenesis","14/67","988/18723",8.42515860253687e-06,0.00277000819043062,0.00230330319404461,"5015/3670/92211/4744/66008/7042/816/7804/1000/4131/4884/23022/23768/1955",14
"GO:0048812","neuron projection morphogenesis","11/67","615/18723",1.06134120100183e-05,0.00277000819043062,0.00230330319404461,"5015/3670/4744/66008/816/7804/1000/4131/4884/23022/23768",11
"GO:0032989","cellular component morphogenesis","12/67","744/18723",1.14092244586081e-05,0.00277000819043062,0.00230330319404461,"5015/3670/4744/66008/816/7804/1000/4131/4884/23022/11214/23768",12
"GO:0120039","plasma membrane bounded cell projection morphogenesis","11/67","630/18723",1.32958069675441e-05,0.00277000819043062,0.00230330319404461,"5015/3670/4744/66008/816/7804/1000/4131/4884/23022/23768",11
"GO:0048858","cell projection morphogenesis","11/67","634/18723",1.4103899226667e-05,0.00277000819043062,0.00230330319404461,"5015/3670/4744/66008/816/7804/1000/4131/4884/23022/23768",11
"GO:0048699","generation of neurons","17/67","1514/18723",1.68807039817978e-05,0.00277000819043062,0.00230330319404461,"5015/3670/92211/27242/4744/66008/7042/3714/816/7804/26508/1000/55636/4131/4884/23022/23768",17
"GO:0007409","axonogenesis","9/67","418/18723",1.71949829467641e-05,0.00277000819043062,0.00230330319404461,"5015/3670/4744/66008/1000/4131/4884/23022/23768",9
"GO:0032990","cell part morphogenesis","11/67","652/18723",1.82931081510517e-05,0.00277000819043062,0.00230330319404461,"5015/3670/4744/66008/816/7804/1000/4131/4884/23022/23768",11
"GO:0030182","neuron differentiation","16/67","1363/18723",1.83748470343656e-05,0.00277000819043062,0.00230330319404461,"5015/3670/92211/27242/4744/66008/7042/3714/816/7804/26508/1000/4131/4884/23022/23768",16
"GO:0048666","neuron development","14/67","1104/18723",2.92659301681117e-05,0.00407246674416262,0.00338631694009972,"5015/3670/92211/27242/4744/66008/7042/816/7804/1000/4131/4884/23022/23768",14
"GO:0072132","mesenchyme morphogenesis","4/67","52/18723",3.56259671312189e-05,0.00460338389574107,0.00382778248349713,"3670/59/7042/26508",4
"GO:0022008","neurogenesis","17/67","1632/18723",4.42769323726297e-05,0.00533979804413914,0.0044401218498588,"5015/3670/92211/27242/4744/66008/7042/3714/816/7804/26508/1000/55636/4131/4884/23022/23768",17
"GO:0003215","cardiac right ventricle morphogenesis","3/67","20/18723",4.78018566440915e-05,0.0054045974168226,0.00449400349634255,"3670/7042/55636",3
"GO:0060384","innervation","3/67","23/18723",7.36921593957108e-05,0.00784171272628476,0.00652050128646878,"3670/55636/4884",3
"GO:0062009","secondary palate development","3/67","25/18723",9.52152462229955e-05,0.00924824800616483,0.00769005638521402,"7042/3714/55636",3
"GO:0060411","cardiac septum morphogenesis","4/67","68/18723",0.00010266137266889,0.00924824800616483,0.00769005638521402,"3670/7042/26508/55636",4
"GO:0034643","establishment of mitochondrion localization, microtubule-mediated","3/67","26/18723",0.000107359429590637,0.00924824800616483,0.00769005638521402,"66008/4131/55638",3
"GO:0047497","mitochondrion transport along microtubule","3/67","26/18723",0.000107359429590637,0.00924824800616483,0.00769005638521402,"66008/4131/55638",3
