"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0072384","organelle transport along microtubule","5/62","85/18723",9.04108498384017e-06,0.00928011384218969,0.00763423783568015,"4744/66008/4131/55638/22920",5
"GO:0048667","cell morphogenesis involved in neuron differentiation","10/62","544/18723",1.09125480011271e-05,0.00928011384218969,0.00763423783568015,"92211/4744/3670/5015/66008/4884/816/1000/4131/8609",10
"GO:0007267","cell-cell signaling","17/62","1641/18723",1.58759801905358e-05,0.00928011384218969,0.00763423783568015,"1143/3670/610/2982/4884/816/8549/1000/3992/5122/4131/9783/23002/8609/6854/55638/55636",17
"GO:0061564","axon development","9/62","467/18723",2.17161741255667e-05,0.00928011384218969,0.00763423783568015,"4744/3670/5015/66008/4884/27242/1000/4131/8609",9
"GO:0051648","vesicle localization","6/62","177/18723",2.5994716644789e-05,0.00928011384218969,0.00763423783568015,"66008/1000/54874/6854/55638/22920",6
"GO:0003215","cardiac right ventricle morphogenesis","3/62","20/18723",3.78673258795321e-05,0.0112655294491608,0.00926752975472761,"3670/7042/55636",3
"GO:0030705","cytoskeleton-dependent intracellular transport","6/62","195/18723",4.47385685570229e-05,0.0114083349820409,0.00938500799053339,"4744/66008/54874/4131/55638/22920",6
"GO:0060384","innervation","3/62","23/18723",5.84119126054744e-05,0.0118524500282943,0.00975035694499221,"3670/4884/55636",3
"GO:0007409","axonogenesis","8/62","418/18723",6.79696290116964e-05,0.0118524500282943,0.00975035694499221,"4744/3670/5015/66008/4884/1000/4131/8609",8
"GO:0062009","secondary palate development","3/62","25/18723",7.55022728311928e-05,0.0118524500282943,0.00975035694499221,"3714/7042/55636",3
"GO:0034643","establishment of mitochondrion localization, microtubule-mediated","3/62","26/18723",8.51491624822993e-05,0.0118524500282943,0.00975035694499221,"66008/4131/55638",3
"GO:0047497","mitochondrion transport along microtubule","3/62","26/18723",8.51491624822993e-05,0.0118524500282943,0.00975035694499221,"66008/4131/55638",3
"GO:0000904","cell morphogenesis involved in differentiation","10/62","694/18723",8.63203643517232e-05,0.0118524500282943,0.00975035694499221,"92211/4744/3670/5015/66008/4884/816/1000/4131/8609",10
"GO:0099518","vesicle cytoskeletal trafficking","4/62","73/18723",9.99872925903411e-05,0.0127483798052685,0.0104873889596636,"66008/54874/55638/22920",4
"GO:0044057","regulation of system process","9/62","580/18723",0.000115849500684497,0.0132562007115438,0.0109051452116194,"3670/8912/7042/255743/2982/4884/27242/816/3757",9
"GO:0051654","establishment of mitochondrion localization","3/62","29/18723",0.000118823087610477,0.0132562007115438,0.0109051452116194,"66008/4131/55638",3
"GO:0003013","circulatory system process","9/62","597/18723",0.000144058778260914,0.0151261717173959,0.0124434672243947,"3670/8912/7042/2982/59/11214/3757/2784/55636",9
"GO:0032989","cellular component morphogenesis","10/62","744/18723",0.000152858343246439,0.0151500788930293,0.0124631343392457,"4744/3670/5015/66008/4884/816/1000/4131/11214/8609",10
"GO:0010970","transport along microtubule","5/62","155/18723",0.000161261343959416,0.0151500788930293,0.0124631343392457,"4744/66008/4131/55638/22920",5
"GO:0048812","neuron projection morphogenesis","9/62","615/18723",0.000179990175235409,0.0160641231397603,0.0132150681291261,"4744/3670/5015/66008/4884/816/1000/4131/8609",9
"GO:0120039","plasma membrane bounded cell projection morphogenesis","9/62","630/18723",0.000215394744944249,0.0165333014439492,0.0136010352435849,"4744/3670/5015/66008/4884/816/1000/4131/8609",9
"GO:0048858","cell projection morphogenesis","9/62","634/18723",0.000225760172129892,0.0165333014439492,0.0136010352435849,"4744/3670/5015/66008/4884/816/1000/4131/8609",9
"GO:0086010","membrane depolarization during action potential","3/62","36/18723",0.000228381205885596,0.0165333014439492,0.0136010352435849,"8912/610/3757",3
"GO:0061061","muscle structure development","9/62","636/18723",0.000231096908777846,0.0165333014439492,0.0136010352435849,"3670/11096/8912/7042/255743/1000/11214/55636/6840",9
"GO:0048666","neuron development","12/62","1104/18723",0.000231558843752789,0.0165333014439492,0.0136010352435849,"92211/4744/3670/5015/66008/7042/4884/27242/816/1000/4131/8609",12
"GO:0008015","blood circulation","8/62","512/18723",0.000273572394870063,0.018359134751094,0.015103047605942,"3670/8912/7042/2982/59/3757/2784/55636",8
"GO:0032990","cell part morphogenesis","9/62","652/18723",0.000277701197915708,0.018359134751094,0.015103047605942,"4744/3670/5015/66008/4884/816/1000/4131/8609",9
"GO:0051640","organelle localization","8/62","521/18723",0.000307563479847892,0.0196071718403031,0.0161297388867597,"4744/66008/1000/54874/4131/6854/55638/22920",8
"GO:0048699","generation of neurons","14/62","1514/18723",0.000347729694338022,0.0212392700898836,0.0174723761022484,"92211/4744/3670/3714/5015/66008/7042/4884/27242/816/1000/4131/8609/55636",14
"GO:0000902","cell morphogenesis","11/62","988/18723",0.000356962522519053,0.0212392700898836,0.0174723761022484,"92211/4744/3670/5015/66008/7042/4884/816/1000/4131/8609",11
"GO:0099111","microtubule-based transport","5/62","190/18723",0.000413497877929528,0.0238094745840067,0.0195867415861355,"4744/66008/4131/55638/22920",5
"GO:0030182","neuron differentiation","13/62","1363/18723",0.000438410349396115,0.0239170602234095,0.0196752463580458,"92211/4744/3670/3714/5015/66008/7042/4884/27242/816/1000/4131/8609",13
"GO:0055010","ventricular cardiac muscle tissue morphogenesis","3/62","46/18723",0.000474243375233616,0.0239170602234095,0.0196752463580458,"3670/7042/55636",3
"GO:0140352","export from cell","10/62","859/18723",0.000482327055849984,0.0239170602234095,0.0196752463580458,"1143/3670/8912/7042/9783/8609/6854/3757/55638/55636",10
"GO:0051049","regulation of transport","15/62","1759/18723",0.000489117387988558,0.0239170602234095,0.0196752463580458,"1143/4744/3670/8912/610/7042/816/1000/124930/4131/9783/8609/3757/55638/55636",15
"GO:0045747","positive regulation of Notch signaling pathway","3/62","47/18723",0.000505386767774851,0.0239170602234095,0.0196752463580458,"4242/3714/7042",3
"GO:0047496","vesicle transport along microtubule","3/62","47/18723",0.000505386767774851,0.0239170602234095,0.0196752463580458,"66008/55638/22920",3
"GO:1903530","regulation of secretion by cell","8/62","562/18723",0.000509158705036168,0.0239170602234095,0.0196752463580458,"1143/3670/8912/7042/9783/8609/55638/55636",8
"GO:0007268","chemical synaptic transmission","9/62","716/18723",0.000549459501001577,0.0241521079704403,0.0198686071760367,"1143/2982/4884/816/1000/4131/9783/6854/55638",9
"GO:0098916","anterograde trans-synaptic signaling","9/62","716/18723",0.000549459501001577,0.0241521079704403,0.0198686071760367,"1143/2982/4884/816/1000/4131/9783/6854/55638",9
"GO:0006182","cGMP biosynthetic process","2/62","11/18723",0.00058210839601095,0.0241521079704403,0.0198686071760367,"2977/2982",2
"GO:0099537","trans-synaptic signaling","9/62","724/18723",0.000595156254340155,0.0241521079704403,0.0198686071760367,"1143/2982/4884/816/1000/4131/9783/6854/55638",9
"GO:0050804","modulation of chemical synaptic transmission","7/62","439/18723",0.000600735191336838,0.0241521079704403,0.0198686071760367,"1143/4884/816/1000/4131/9783/55638",7
"GO:0051646","mitochondrion localization","3/62","50/18723",0.000606591003797782,0.0241521079704403,0.0198686071760367,"66008/4131/55638",3
"GO:0099177","regulation of trans-synaptic signaling","7/62","440/18723",0.000608876671523705,0.0241521079704403,0.0198686071760367,"1143/4884/816/1000/4131/9783/55638",7
"GO:0072132","mesenchyme morphogenesis","3/62","52/18723",0.000680750716495296,0.0259211986396151,0.0213239404996391,"3670/7042/59",3
"GO:0048934","peripheral nervous system neuron differentiation","2/62","12/18723",0.000697040635687128,0.0259211986396151,0.0213239404996391,"4744/3670",2
"GO:0048935","peripheral nervous system neuron development","2/62","12/18723",0.000697040635687128,0.0259211986396151,0.0213239404996391,"4744/3670",2
"GO:0003012","muscle system process","7/62","452/18723",0.000713614431151717,0.0259959542776697,0.0213854378400998,"8912/255743/2982/816/59/11214/3757",7
"GO:0022008","neurogenesis","14/62","1632/18723",0.000740354105830122,0.0262982321064414,0.0216341051384259,"92211/4744/3670/3714/5015/66008/7042/4884/27242/816/1000/4131/8609/55636",14
"GO:0099536","synaptic signaling","9/62","748/18723",0.000751378060184039,0.0262982321064414,0.0216341051384259,"1143/2982/4884/816/1000/4131/9783/6854/55638",9
"GO:0003229","ventricular cardiac muscle tissue development","3/62","55/18723",0.00080243847419877,0.0271723015486969,0.0223531538613782,"3670/7042/55636",3
"GO:0023061","signal release","7/62","463/18723",0.000821756428453981,0.0271723015486969,0.0223531538613782,"1143/3670/9783/8609/6854/55638/55636",7
"GO:0003222","ventricular trabecula myocardium morphogenesis","2/62","13/18723",0.000822019206515199,0.0271723015486969,0.0223531538613782,"7042/55636",2
"GO:0048729","tissue morphogenesis","8/62","610/18723",0.000869897404264931,0.0282321248475073,0.0232250120373125,"3670/3714/7042/255743/59/8549/23002/55636",8
"GO:0097091","synaptic vesicle clustering","2/62","14/18723",0.000956978472938083,0.0302573211665127,0.0248910293541414,"1000/6854",2
"GO:0051046","regulation of secretion","8/62","620/18723",0.000966200171703768,0.0302573211665127,0.0248910293541414,"1143/3670/8912/7042/9783/8609/55638/55636",8
"GO:0055008","cardiac muscle tissue morphogenesis","3/62","60/18723",0.00103443826166778,0.0318357292599481,0.0261894986393204,"3670/7042/55636",3
"GO:0060413","atrial septum morphogenesis","2/62","15/18723",0.00110185311177207,0.0333357255002227,0.0274234628175207,"3670/7042",2
"GO:0032940","secretion by cell","9/62","792/18723",0.00112470023050877,0.033459831857636,0.0275255582729779,"1143/3670/8912/7042/9783/8609/6854/55638/55636",9
"GO:0031175","neuron projection development","10/62","963/18723",0.00116290287232891,0.0340292070017558,0.0279939518015329,"4744/3670/5015/66008/4884/27242/816/1000/4131/8609",10
"GO:0017156","calcium-ion regulated exocytosis","3/62","64/18723",0.00124767910523837,0.0359210839169433,0.0295502945977508,"8912/9783/6854",3
"GO:0010817","regulation of hormone levels","7/62","503/18723",0.00132893774869259,0.0376532362129568,0.0309752407590003,"3670/8912/5122/8609/55638/2784/55636",7
"GO:0046068","cGMP metabolic process","2/62","17/18723",0.00142108876803923,0.0396350539210941,0.0326055728851105,"2977/2982",2
"GO:0003015","heart process","5/62","251/18723",0.00144499524522413,0.0396817925034627,0.0326440221390715,"3670/8912/7042/11214/3757",5
"GO:0060411","cardiac septum morphogenesis","3/62","68/18723",0.00148674921995397,0.0402098084487552,0.0330783917358181,"3670/7042/55636",3
"GO:0019896","axonal transport of mitochondrion","2/62","18/18723",0.00159532068933994,0.042428322904464,0.0349034412217174,"66008/55638",2
"GO:0060415","muscle tissue morphogenesis","3/62","70/18723",0.0016163170630272,0.042428322904464,0.0349034412217174,"3670/7042/55636",3
"GO:0042692","muscle cell differentiation","6/62","384/18723",0.00167149061293053,0.0429335288977961,0.035319046329014,"3670/11096/8912/255743/1000/11214",6
"GO:0003208","cardiac ventricle morphogenesis","3/62","71/18723",0.00168366779991357,0.0429335288977961,0.035319046329014,"3670/7042/55636",3
"GO:0010002","cardioblast differentiation","2/62","19/18723",0.00177920978822112,0.0447308376334465,0.0367975930996066,"3670/7042",2
"GO:0051656","establishment of organelle localization","6/62","390/18723",0.00180764170259759,0.0448144505435652,0.0368663768292929,"4744/66008/54874/4131/55638/22920",6
"GO:0051650","establishment of vesicle localization","4/62","161/18723",0.00199416490095406,0.0487614294274384,0.0401133386709577,"66008/54874/55638/22920",4
