"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048699","generation of neurons","44/195","1514/18723",3.09355733383871e-10,6.7404213540104e-07,5.40617045374618e-07,"23462/11075/3371/5396/57556/26508/26227/816/3798/1641/10938/4884/6857/7345/3714/4744/7042/6860/4133/55636/285313/1021/92211/8609/3670/56896/27242/150465/6469/10152/81565/5015/4685/1952/23768/8437/7532/50944/4131/9334/1809/10512/66008/204851",44
"GO:0030182","neuron differentiation","41/195","1363/18723",5.17106329722453e-10,6.7404213540104e-07,5.40617045374618e-07,"23462/11075/3371/5396/57556/26508/26227/816/3798/1641/10938/4884/6857/7345/3714/4744/7042/6860/4133/92211/8609/3670/56896/27242/150465/6469/10152/81565/5015/4685/1952/23768/8437/7532/50944/4131/9334/1809/10512/66008/204851",41
"GO:0000904","cell morphogenesis involved in differentiation","28/195","694/18723",8.19933568883327e-10,6.7404213540104e-07,5.40617045374618e-07,"57556/8516/816/3798/4884/7345/4744/1306/4133/92211/8609/3670/56896/150465/6469/10152/81565/6781/5015/1952/23768/50944/4131/9334/10512/79834/66008/81848",28
"GO:0048666","neuron development","36/195","1104/18723",8.47851742642818e-10,6.7404213540104e-07,5.40617045374618e-07,"11075/3371/5396/57556/26227/816/3798/1641/10938/4884/6857/7345/4744/7042/6860/4133/92211/8609/3670/56896/27242/150465/6469/10152/81565/5015/4685/1952/23768/8437/50944/4131/9334/1809/10512/66008",36
"GO:0031175","neuron projection development","33/195","963/18723",1.3970743779256e-09,8.88539304360684e-07,7.12654993202892e-07,"11075/3371/5396/57556/26227/816/3798/10938/4884/6857/7345/4744/6860/4133/8609/3670/56896/27242/150465/6469/10152/81565/5015/4685/1952/23768/8437/50944/4131/9334/1809/10512/66008",33
"GO:0000902","cell morphogenesis","33/195","988/18723",2.64954899405282e-09,1.404260966848e-06,1.12629073905088e-06,"57556/8516/816/3798/4884/6857/7345/4744/7042/6860/1306/4133/92211/8609/3670/56896/150465/6469/10152/81565/6781/5015/1952/23768/8437/50944/4131/9334/10512/3988/79834/66008/81848",33
"GO:0022008","neurogenesis","44/195","1632/18723",3.21126913874434e-09,1.45883369445814e-06,1.17006092077858e-06,"23462/11075/3371/5396/57556/26508/26227/816/3798/1641/10938/4884/6857/7345/3714/4744/7042/6860/4133/55636/285313/1021/92211/8609/3670/56896/27242/150465/6469/10152/81565/5015/4685/1952/23768/8437/7532/50944/4131/9334/1809/10512/66008/204851",44
"GO:0032989","cellular component morphogenesis","28/195","744/18723",3.82676022012512e-09,1.52113718749974e-06,1.22003158070568e-06,"57556/816/3798/287/4884/6857/7345/4744/6860/84033/4133/8609/3670/56896/150465/6469/10152/81565/5015/1952/23768/8437/50944/4131/9334/10512/11214/66008",28
"GO:0048812","neuron projection morphogenesis","25/195","615/18723",6.20250857870836e-09,2.19155303114362e-06,1.75774015043396e-06,"57556/816/3798/4884/6857/7345/4744/6860/4133/8609/3670/56896/150465/6469/10152/81565/5015/1952/23768/8437/50944/4131/9334/10512/66008",25
"GO:0120039","plasma membrane bounded cell projection morphogenesis","25/195","630/18723",1.00221408641856e-08,3.18704079481102e-06,2.55617340146544e-06,"57556/816/3798/4884/6857/7345/4744/6860/4133/8609/3670/56896/150465/6469/10152/81565/5015/1952/23768/8437/50944/4131/9334/10512/66008",25
