"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048667","cell morphogenesis involved in neuron differentiation","13/78","544/18723",3.57177185200451e-07,0.0003662632250933,0.000292550346132304,"92211/5015/4744/6091/3670/1000/4133/4884/816/7804/66008/4131/23768",13
"GO:0032989","cellular component morphogenesis","15/78","744/18723",3.58378889523777e-07,0.0003662632250933,0.000292550346132304,"5015/4744/6091/3670/1000/4133/4884/816/7804/66008/11214/4131/6857/2817/23768",15
"GO:0000904","cell morphogenesis involved in differentiation","14/78","694/18723",9.23052764465341e-07,0.000394291291419207,0.000314937580075801,"92211/5015/4744/6091/3670/1000/4133/4884/816/7804/66008/4131/23768/2195",14
"GO:0048812","neuron projection morphogenesis","13/78","615/18723",1.4170134784175e-06,0.000394291291419207,0.000314937580075801,"5015/4744/6091/3670/1000/4133/4884/816/7804/66008/4131/6857/23768",13
"GO:0072384","organelle transport along microtubule","6/78","85/18723",1.44788764435235e-06,0.000394291291419207,0.000314937580075801,"4744/4133/66008/4131/55638/22920",6
"GO:0120039","plasma membrane bounded cell projection morphogenesis","13/78","630/18723",1.85057459813862e-06,0.000394291291419207,0.000314937580075801,"5015/4744/6091/3670/1000/4133/4884/816/7804/66008/4131/6857/23768",13
"GO:0048858","cell projection morphogenesis","13/78","634/18723",1.98455345398066e-06,0.000394291291419207,0.000314937580075801,"5015/4744/6091/3670/1000/4133/4884/816/7804/66008/4131/6857/23768",13
"GO:0022008","neurogenesis","21/78","1632/18723",2.08939604420391e-06,0.000394291291419207,0.000314937580075801,"92211/5015/4744/6091/3670/1000/27242/4133/4884/816/7804/66008/3714/7042/26508/4131/55636/10565/6857/2817/23768",21
"GO:0030182","neuron differentiation","19/78","1363/18723",2.25608794584001e-06,0.000394291291419207,0.000314937580075801,"92211/5015/4744/6091/3670/1000/27242/4133/4884/816/7804/66008/3714/7042/26508/4131/10565/6857/23768",19
"GO:0048666","neuron development","17/78","1104/18723",2.28344747796707e-06,0.000394291291419207,0.000314937580075801,"92211/5015/4744/6091/3670/1000/27242/4133/4884/816/7804/66008/7042/4131/10565/6857/23768",17
"GO:0072132","mesenchyme morphogenesis","5/78","52/18723",2.45739138201988e-06,0.000394291291419207,0.000314937580075801,"6091/3670/59/7042/26508",5
"GO:0000902","cell morphogenesis","16/78","988/18723",2.50961201127897e-06,0.000394291291419207,0.000314937580075801,"92211/5015/4744/6091/3670/1000/4133/4884/816/7804/66008/7042/4131/6857/23768/2195",16
"GO:0048699","generation of neurons","20/78","1514/18723",2.61823041100926e-06,0.000394291291419207,0.000314937580075801,"92211/5015/4744/6091/3670/1000/27242/4133/4884/816/7804/66008/3714/7042/26508/4131/55636/10565/6857/23768",20
"GO:0032990","cell part morphogenesis","13/78","652/18723",2.7006252836932e-06,0.000394291291419207,0.000314937580075801,"5015/4744/6091/3670/1000/4133/4884/816/7804/66008/4131/6857/23768",13
"GO:0061564","axon development","11/78","467/18723",3.56708973067845e-06,0.00048607542730045,0.000388249555949634,"5015/4744/6091/3670/1000/27242/4133/4884/66008/4131/23768",11
"GO:0017156","calcium-ion regulated exocytosis","5/78","64/18723",6.93371349212461e-06,0.000885781898618919,0.000707512475413505,"8912/9783/6854/6857/488",5
"GO:0031175","neuron projection development","15/78","963/18723",8.69676386082695e-06,0.00100666024355699,0.00080406325973679,"5015/4744/6091/3670/1000/27242/4133/4884/816/7804/66008/4131/10565/6857/23768",15
"GO:0007409","axonogenesis","10/78","418/18723",8.97698815800438e-06,0.00100666024355699,0.00080406325973679,"5015/4744/6091/3670/1000/4133/4884/66008/4131/23768",10
"GO:0060411","cardiac septum morphogenesis","5/78","68/18723",9.35740930899358e-06,0.00100666024355699,0.00080406325973679,"6091/3670/7042/26508/55636",5
"GO:0050804","modulation of chemical synaptic transmission","10/78","439/18723",1.37366687630107e-05,0.00132020871330175,0.00105450804116336,"1143/1000/9783/4884/816/7804/4131/55638/6857/488",10
"GO:0099177","regulation of trans-synaptic signaling","10/78","440/18723",1.40093417797704e-05,0.00132020871330175,0.00105450804116336,"1143/1000/9783/4884/816/7804/4131/55638/6857/488",10
"GO:0003203","endocardial cushion morphogenesis","4/78","36/18723",1.48350632639218e-05,0.00132020871330175,0.00105450804116336,"6091/3670/7042/26508",4
"GO:0051960","regulation of nervous system development","10/78","443/18723",1.48555774980138e-05,0.00132020871330175,0.00105450804116336,"6091/27242/4133/816/7804/66008/26508/4131/55636/23768",10
"GO:0007267","cell-cell signaling","19/78","1641/18723",3.22597503515912e-05,0.00274745540494385,0.00219451196470693,"1143/3670/1000/9783/4884/8549/816/7804/610/6854/2982/4131/5122/55636/3992/55638/6857/488/2195",19
"GO:0003197","endocardial cushion development","4/78","45/18723",3.64727131703177e-05,0.00276003672607821,0.00220456121235313,"6091/3670/7042/26508",4
"GO:0007268","chemical synaptic transmission","12/78","716/18723",3.82500660240222e-05,0.00276003672607821,0.00220456121235313,"1143/1000/9783/4884/816/7804/6854/2982/4131/55638/6857/488",12
"GO:0098916","anterograde trans-synaptic signaling","12/78","716/18723",3.82500660240222e-05,0.00276003672607821,0.00220456121235313,"1143/1000/9783/4884/816/7804/6854/2982/4131/55638/6857/488",12
"GO:0099537","trans-synaptic signaling","12/78","724/18723",4.26032442251615e-05,0.00276003672607821,0.00220456121235313,"1143/1000/9783/4884/816/7804/6854/2982/4131/55638/6857/488",12
"GO:0048729","tissue morphogenesis","11/78","610/18723",4.30513176446878e-05,0.00276003672607821,0.00220456121235313,"6091/3670/8549/59/3714/7042/26508/255743/55636/5613/2195",11
"GO:0045747","positive regulation of Notch signaling pathway","4/78","47/18723",4.33875369621396e-05,0.00276003672607821,0.00220456121235313,"6091/4242/3714/7042",4
"GO:0047496","vesicle transport along microtubule","4/78","47/18723",4.33875369621396e-05,0.00276003672607821,0.00220456121235313,"4133/66008/55638/22920",4
