"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0072359","circulatory system development","9/20","1179/18723",1.34629857385491e-06,0.00183733061909633,0.00119038913543342,"11149/3688/10163/5396/3164/4627/8879/23462/1832",9
"GO:0061061","muscle structure development","7/20","636/18723",2.6608698321453e-06,0.00183733061909633,0.00119038913543342,"11149/3688/5725/3164/4627/23462/1832",7
"GO:0048514","blood vessel morphogenesis","7/20","686/18723",4.39151080453023e-06,0.00202155880701875,0.00130974883643884,"3688/10163/5396/3164/4627/8879/23462",7
"GO:0001568","blood vessel development","7/20","764/18723",8.91672732600126e-06,0.00277318027786768,0.0017967172805271,"3688/10163/5396/3164/4627/8879/23462",7
"GO:0035295","tube development","8/20","1113/18723",1.00698855773418e-05,0.00277318027786768,0.0017967172805271,"1050/3688/10163/5396/3164/4627/8879/23462",8
"GO:0001944","vasculature development","7/20","800/18723",1.20485747047111e-05,0.00277318027786768,0.0017967172805271,"3688/10163/5396/3164/4627/8879/23462",7
"GO:0035239","tube morphogenesis","7/20","919/18723",2.96179371007908e-05,0.00489339015218476,0.00317038121068413,"3688/10163/5396/3164/4627/8879/23462",7
"GO:0043009","chordate embryonic development","6/20","610/18723",3.06075587442908e-05,0.00489339015218476,0.00317038121068413,"1050/3688/5396/4627/23462/2885",6
"GO:0001701","in utero embryonic development","5/20","367/18723",3.42549433951005e-05,0.00489339015218476,0.00317038121068413,"1050/3688/4627/23462/2885",5
"GO:0009792","embryo development ending in birth or egg hatching","6/20","630/18723",3.66902021602674e-05,0.00489339015218476,0.00317038121068413,"1050/3688/5396/4627/23462/2885",6
"GO:0014706","striated muscle tissue development","5/20","384/18723",4.2520406825646e-05,0.00489339015218476,0.00317038121068413,"11149/3688/3164/23462/1832",5
"GO:0042692","muscle cell differentiation","5/20","384/18723",4.2520406825646e-05,0.00489339015218476,0.00317038121068413,"11149/3688/5725/4627/23462",5
"GO:0032970","regulation of actin filament-based process","5/20","397/18723",4.9826175010262e-05,0.00527838840163006,0.00341981793619083,"8826/10163/4627/1832/2885",5
"GO:0060537","muscle tissue development","5/20","403/18723",5.35100924133388e-05,0.00527838840163006,0.00341981793619083,"11149/3688/3164/23462/1832",5
"GO:0009888","tissue development","9/20","1870/18723",5.8514967441938e-05,0.00538727800248775,0.00349036647899279,"11149/8826/22856/3688/5396/3164/23462/1832/2885",9
"GO:0001892","embryonic placenta development","3/20","82/18723",8.7471003878552e-05,0.00754984102226752,0.00489147061162955,"1050/23462/2885",3
