"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030330","DNA damage response, signal transduction by p53 class mediator","5/67","72/18723",5.86052415067326e-06,0.0129283162763852,0.0103145225051849,"4193/144455/25946/55367/83667",5
"GO:2000134","negative regulation of G1/S transition of mitotic cell cycle","5/67","84/18723",1.251030122168e-05,0.013798862247513,0.0110090650750784,"4193/144455/138151/55367/5925",5
"GO:1902807","negative regulation of cell cycle G1/S phase transition","5/67","93/18723",2.054444880057e-05,0.0143561291907142,0.0114536660814401,"4193/144455/138151/55367/5925",5
"GO:0042770","signal transduction in response to DNA damage","6/67","172/18723",3.45662650945459e-05,0.0143561291907142,0.0114536660814401,"4193/144455/25946/55367/1112/83667",6
"GO:1901991","negative regulation of mitotic cell cycle phase transition","6/67","179/18723",4.32145871924362e-05,0.0143561291907142,0.0114536660814401,"4193/144455/138151/55367/5925/1112",6
"GO:0120036","plasma membrane bounded cell projection organization","16/67","1478/18723",4.94754106715273e-05,0.0143561291907142,0.0114536660814401,"4909/4851/4193/157285/374/1969/3985/9114/9759/8522/5925/23242/116985/10565/282991/10602",16
"GO:0120032","regulation of plasma membrane bounded cell projection assembly","6/67","186/18723",5.35188007237827e-05,0.0143561291907142,0.0114536660814401,"1969/3985/9759/23242/116985/10602",6
"GO:0060491","regulation of cell projection assembly","6/67","188/18723",5.67979753093622e-05,0.0143561291907142,0.0114536660814401,"1969/3985/9759/23242/116985/10602",6
"GO:0030041","actin filament polymerization","6/67","191/18723",6.20164134901898e-05,0.0143561291907142,0.0114536660814401,"342184/9050/8522/23242/10565/10602",6
"GO:0030030","cell projection organization","16/67","1522/18723",7.03382819699508e-05,0.0143561291907142,0.0114536660814401,"4909/4851/4193/157285/374/1969/3985/9114/9759/8522/5925/23242/116985/10565/282991/10602",16
"GO:0007264","small GTPase mediated signal transduction","9/67","502/18723",7.15854130090009e-05,0.0143561291907142,0.0114536660814401,"4851/157285/6236/57568/5925/116985/10565/10602/143872",9
"GO:0030029","actin filament-based process","11/67","798/18723",0.000113984836868336,0.0209542125109624,0.0167177760740226,"488/342184/9722/9050/3985/8522/23242/6330/116985/10565/10602",11
"GO:0008154","actin polymerization or depolymerization","6/67","218/18723",0.000128424560053887,0.0217926599599135,0.017386709668834,"342184/9050/8522/23242/10565/10602",6
"GO:2000045","regulation of G1/S transition of mitotic cell cycle","5/67","142/18723",0.000154774874839608,0.0218625474650552,0.0174424676058464,"4193/144455/138151/55367/5925",5
"GO:0008544","epidermis development","7/67","324/18723",0.000155588732297479,0.0218625474650552,0.0174424676058464,"4909/4851/26154/488/8549/1969/64434",7
"GO:0060562","epithelial tube morphogenesis","7/67","325/18723",0.000158567887325876,0.0218625474650552,0.0174424676058464,"4851/374/8549/1969/342184/23242/5613",7
"GO:0045930","negative regulation of mitotic cell cycle","6/67","235/18723",0.000193167810369434,0.0250663640985278,0.0199985497794238,"4193/144455/138151/55367/5925/1112",6
"GO:0006887","exocytosis","7/67","352/18723",0.000258284032247616,0.0306349066517344,0.0244412673196067,"4851/26154/488/116841/100431172/84958/10565",7
"GO:1901988","negative regulation of cell cycle phase transition","6/67","249/18723",0.000263854590382118,0.0306349066517344,0.0244412673196067,"4193/144455/138151/55367/5925/1112",6
"GO:0097435","supramolecular fiber organization","10/67","740/18723",0.000282536008301321,0.0306936324707956,0.0244881201942885,"4193/342184/9050/3985/8522/5925/23242/116985/10565/10602",10
"GO:0072331","signal transduction by p53 class mediator","5/67","163/18723",0.000293864960631664,0.0306936324707956,0.0244881201942885,"4193/144455/25946/55367/83667",5
"GO:1903522","regulation of blood circulation","6/67","256/18723",0.000306101502428606,0.0306936324707956,0.0244881201942885,"488/4193/9722/9759/6330/143872",6
"GO:1902806","regulation of cell cycle G1/S phase transition","5/67","168/18723",0.000337752359178379,0.032394856710761,0.0258453979197368,"4193/144455/138151/55367/5925",5
"GO:0042692","muscle cell differentiation","7/67","384/18723",0.000436318754207412,0.0401049654908979,0.0319967086418769,"4851/488/4193/4775/9759/5925/9518",7
"GO:0002027","regulation of heart rate","4/67","103/18723",0.000507436234081075,0.044193886037509,0.0352589480625638,"488/4193/9722/6330",4
"GO:0022008","neurogenesis","15/67","1632/18723",0.000534838749383633,0.044193886037509,0.0352589480625638,"4909/4851/54897/4193/157285/374/1969/8522/5925/23242/387119/2817/10565/55502/282991",15
"GO:0120034","positive regulation of plasma membrane bounded cell projection assembly","4/67","105/18723",0.000545704875699773,0.044193886037509,0.0352589480625638,"9759/23242/116985/10602",4
"GO:0031175","neuron projection development","11/67","963/18723",0.000573583467021123,0.044193886037509,0.0352589480625638,"4909/4851/4193/157285/374/1969/8522/5925/23242/10565/282991",11
