"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061061","muscle structure development","13/68","636/18723",3.99155677490943e-07,0.000822917222106306,0.000641083879472109,"1832/4627/8763/3688/5725/3164/387/11149/23462/89/221662/87/7832",13
"GO:0030029","actin filament-based process","14/68","798/18723",8.43147785984021e-07,0.000822917222106306,0.000641083879472109,"8826/1832/4627/10163/3688/7094/387/5580/388/1266/6386/7114/89/87",14
"GO:0014706","striated muscle tissue development","10/68","384/18723",1.18152671071092e-06,0.000822917222106306,0.000641083879472109,"9686/1832/3688/3164/387/11149/23462/89/221662/7832",10
"GO:0030036","actin cytoskeleton organization","13/68","712/18723",1.41882279673501e-06,0.000822917222106306,0.000641083879472109,"8826/4627/10163/3688/7094/387/5580/388/1266/6386/7114/89/87",13
"GO:0060537","muscle tissue development","10/68","403/18723",1.82444612953608e-06,0.000846543004104743,0.000659489264087043,"9686/1832/3688/3164/387/11149/23462/89/221662/7832",10
"GO:1902532","negative regulation of intracellular signal transduction","11/68","538/18723",3.46642162789116e-06,0.00134034969611792,0.00104418349738406,"9686/3688/754/387/1654/5580/10105/7114/89/55333/10525",11
"GO:0043542","endothelial cell migration","8/68","279/18723",7.49742968765097e-06,0.00226871659375629,0.00176741669304879,"4627/3688/3164/387/388/7114/55333/1803",8
"GO:0001667","ameboidal-type cell migration","10/68","475/18723",7.82316066812512e-06,0.00226871659375629,0.00176741669304879,"4627/10163/3688/3164/387/8879/388/7114/55333/1803",10
"GO:0072359","circulatory system development","15/68","1179/18723",1.66959534946335e-05,0.00430384578972776,0.00335285990061822,"9686/1832/4627/10163/5396/3688/3164/387/8879/11149/156/388/23462/221662/55333",15
"GO:1903729","regulation of plasma membrane organization","3/68","15/18723",2.02070439502941e-05,0.00437016128465821,0.00340452219861985,"4627/5580/50807",3
"GO:0007519","skeletal muscle tissue development","6/68","155/18723",2.09406117570008e-05,0.00437016128465821,0.00340452219861985,"3164/387/11149/89/221662/7832",6
"GO:0007517","muscle organ development","8/68","327/18723",2.36220517187834e-05,0.00437016128465821,0.00340452219861985,"1832/8763/3164/387/11149/89/221662/7832",8
"GO:0007044","cell-substrate junction assembly","5/68","95/18723",2.44879727157572e-05,0.00437016128465821,0.00340452219861985,"8826/7094/387/89/87",5
"GO:0060538","skeletal muscle organ development","6/68","166/18723",3.0828201929721e-05,0.00509151214169932,0.00396648200875578,"3164/387/11149/89/221662/7832",6
"GO:0150115","cell-substrate junction organization","5/68","101/18723",3.29192595368491e-05,0.00509151214169932,0.00396648200875578,"8826/7094/387/89/87",5
"GO:0010631","epithelial cell migration","8/68","357/18723",4.40722249274987e-05,0.00638024197067428,0.00497045166227211,"4627/3688/3164/387/388/7114/55333/1803",8
"GO:0090132","epithelium migration","8/68","360/18723",4.67517730609753e-05,0.00638024197067428,0.00497045166227211,"4627/3688/3164/387/388/7114/55333/1803",8
"GO:0090130","tissue migration","8/68","365/18723",5.15199027007671e-05,0.00664034301476554,0.00517308028872615,"4627/3688/3164/387/388/7114/55333/1803",8
"GO:0044092","negative regulation of molecular function","14/68","1168/18723",6.44367074344343e-05,0.00744638868344755,0.00580102058506327,"8826/1050/3164/1654/5580/10105/1266/56882/23462/7114/9097/5447/308/9943",14
"GO:0007155","cell adhesion","16/68","1492/18723",6.71731732204144e-05,0.00744638868344755,0.00580102058506327,"8826/1832/4627/8763/3688/7094/387/11149/5580/388/1266/89/55333/976/1803/87",16
"GO:0022610","biological adhesion","16/68","1499/18723",7.10304034397558e-05,0.00744638868344755,0.00580102058506327,"8826/1832/4627/8763/3688/7094/387/11149/5580/388/1266/89/55333/976/1803/87",16
"GO:0042692","muscle cell differentiation","8/68","384/18723",7.35079119862972e-05,0.00744638868344755,0.00580102058506327,"4627/3688/5725/11149/23462/89/221662/87",8
"GO:0002082","regulation of oxidative phosphorylation","3/68","23/18723",7.70316070701471e-05,0.00744638868344755,0.00580102058506327,"387/10105/89",3
"GO:0006622","protein targeting to lysosome","3/68","23/18723",7.70316070701471e-05,0.00744638868344755,0.00580102058506327,"26985/3920/8031",3
"GO:0009888","tissue development","18/68","1870/18723",8.71792336748891e-05,0.00783515285387852,0.00610388269061226,"9686/8826/22856/1832/5396/3688/3164/387/11149/388/1266/6386/23462/4097/89/5447/221662/7832",18
"GO:0016477","cell migration","16/68","1526/18723",8.78077475003627e-05,0.00783515285387852,0.00610388269061226,"8826/4627/10163/11240/3688/3164/387/8879/11149/5580/388/6386/7114/9943/55333/1803",16
