"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030029","actin filament-based process","14/55","798/18723",4.98435407955532e-08,0.000107014082088053,7.67590528251519e-05,"8826/1832/4627/10163/3688/7094/387/5580/3728/388/1266/6386/7114/2885",14
"GO:0032970","regulation of actin filament-based process","10/55","397/18723",2.04983773522127e-07,0.000220050080876004,0.000157837505612038,"8826/1832/4627/10163/387/5580/3728/388/7114/2885",10
"GO:0030036","actin cytoskeleton organization","12/55","712/18723",8.14143993507112e-07,0.000567105536462999,0.000406773416932007,"8826/4627/10163/3688/7094/387/5580/388/1266/6386/7114/2885",12
"GO:0001667","ameboidal-type cell migration","10/55","475/18723",1.05655432969352e-06,0.000567105536462999,0.000406773416932007,"4627/10163/3688/3164/387/8879/3728/388/7114/1803",10
"GO:0043542","endothelial cell migration","8/55","279/18723",1.4598072550138e-06,0.000626841235302927,0.000449620634544251,"4627/3688/3164/387/3728/388/7114/1803",8
"GO:0040011","locomotion","18/55","1878/18723",3.70496621679604e-06,0.00132576041124352,0.000950941328977651,"8826/4627/10163/11240/3688/3164/387/8879/11149/5580/3728/388/6386/7114/9097/7204/9943/1803",18
"GO:0016477","cell migration","16/55","1526/18723",4.89430761441287e-06,0.00150115406402063,0.00107674767517083,"8826/4627/10163/11240/3688/3164/387/8879/11149/5580/3728/388/6386/7114/9943/1803",16
"GO:0034109","homotypic cell-cell adhesion","5/55","90/18723",6.60257000623909e-06,0.00177196472542442,0.00127099472620102,"1832/4627/7094/5580/3728",5
"GO:0010631","epithelial cell migration","8/55","357/18723",9.00241843464657e-06,0.00190447333273446,0.00136604049017749,"4627/3688/3164/387/3728/388/7114/1803",8
"GO:0090132","epithelium migration","8/55","360/18723",9.56734854515343e-06,0.00190447333273446,0.00136604049017749,"4627/3688/3164/387/3728/388/7114/1803",8
"GO:0090130","tissue migration","8/55","365/18723",1.05754899522799e-05,0.00190447333273446,0.00136604049017749,"4627/3688/3164/387/3728/388/7114/1803",8
