"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902254","negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator","4/101","21/18723",4.44883356442457e-06,0.0114918117725017,0.00949768782375828,"25946/51499/50484/4193",4
"GO:0033598","mammary gland epithelial cell proliferation","4/101","26/18723",1.08849152162459e-05,0.0114918117725017,0.00949768782375828,"1969/595/374/581",4
"GO:1902253","regulation of intrinsic apoptotic signaling pathway by p53 class mediator","4/101","29/18723",1.70792876357701e-05,0.0114918117725017,0.00949768782375828,"25946/51499/50484/4193",4
"GO:0006811","ion transport","22/101","1545/18723",2.04067856184742e-05,0.0114918117725017,0.00949768782375828,"2288/4842/2899/773/528/55089/55144/6329/256987/5825/206358/6236/23479/10568/54102/8529/3782/816/9722/6330/83959/581",22
"GO:1901797","negative regulation of signal transduction by p53 class mediator","4/101","31/18723",2.24398246694678e-05,0.0114918117725017,0.00949768782375828,"25946/51499/50484/4193",4
"GO:2001234","negative regulation of apoptotic signaling pathway","8/101","224/18723",2.88072486530571e-05,0.0114918117725017,0.00949768782375828,"55437/3655/598/25946/51499/50484/4193/581",8
"GO:0072331","signal transduction by p53 class mediator","7/101","163/18723",2.88531859424361e-05,0.0114918117725017,0.00949768782375828,"83667/25946/51499/8805/50484/4193/581",7
"GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","5/101","76/18723",5.63884943589343e-05,0.0175262219281414,0.0144849731181385,"25946/51499/50484/4193/581",5
"GO:0055085","transmembrane transport","21/101","1531/18723",5.6576756582953e-05,0.0175262219281414,0.0144849731181385,"4842/2899/773/528/55089/55144/83667/6329/5825/206358/6236/23479/10568/54102/3782/26154/117247/9722/6330/83959/581",21
"GO:0071214","cellular response to abiotic stimulus","9/101","331/18723",7.58606040149755e-05,0.0192272149085229,0.0158908002094528,"26012/55144/598/7508/51499/5429/4193/83959/581",9
"GO:0104004","cellular response to environmental stimulus","9/101","331/18723",7.58606040149755e-05,0.0192272149085229,0.0158908002094528,"26012/55144/598/7508/51499/5429/4193/83959/581",9
"GO:0031670","cellular response to nutrient","4/101","45/18723",0.00010028080070962,0.0213140421629023,0.0176155094369074,"5179/8805/1030/4193",4
"GO:0010648","negative regulation of cell communication","19/101","1363/18723",0.000110122108671346,0.0213140421629023,0.0176155094369074,"5998/6469/9572/2899/55437/83667/3655/4851/2308/598/25946/51499/9518/6004/1969/50484/4193/27244/581",19
"GO:0023057","negative regulation of signaling","19/101","1367/18723",0.00011444531447381,0.0213140421629023,0.0176155094369074,"5998/6469/9572/2899/55437/83667/3655/4851/2308/598/25946/51499/9518/6004/1969/50484/4193/27244/581",19
"GO:0034644","cellular response to UV","5/101","90/18723",0.000126382059080151,0.0213140421629023,0.0176155094369074,"7508/51499/5429/4193/581",5
"GO:0009968","negative regulation of signal transduction","18/101","1262/18723",0.000128911673132146,0.0213140421629023,0.0176155094369074,"5998/6469/9572/55437/83667/3655/4851/2308/598/25946/51499/9518/6004/1969/50484/4193/27244/581",18
"GO:0009628","response to abiotic stimulus","17/101","1148/18723",0.000129963671725014,0.0213140421629023,0.0176155094369074,"4842/26012/8863/5179/55144/25861/4851/2308/598/2047/7508/51499/5429/595/4193/83959/581",17
"GO:1901796","regulation of signal transduction by p53 class mediator","5/101","93/18723",0.000147555882199574,0.0228547666429118,0.0188888787213373,"25946/51499/8805/50484/4193",5
"GO:0009411","response to UV","6/101","149/18723",0.000156315846288629,0.0229372936554052,0.0189570851814853,"7508/51499/5429/595/4193/581",6
"GO:0031669","cellular response to nutrient levels","7/101","215/18723",0.000164766319460454,0.0229684249327873,0.0189828143841544,"5179/83667/2308/8805/1030/4193/27244",7
"GO:0006812","cation transport","17/101","1179/18723",0.000178852483234039,0.0237447963455476,0.0196244654535996,"2288/4842/773/528/55089/6329/256987/206358/6236/23479/10568/3782/816/9722/6330/83959/581",17
"GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","5/101","98/18723",0.000188756175151819,0.0239205552874215,0.0197697257132695,"598/25946/51499/50484/4193",5
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","5/101","99/18723",0.000197953312358739,0.023995384124181,0.0198315698285254,"598/25946/51499/1969/581",5
"GO:0045595","regulation of cell differentiation","20/101","1554/18723",0.000208317974110969,0.0241996046592242,0.0200003528653031,"6469/9572/26011/252995/4009/4851/9555/2308/2047/25946/85477/23440/816/595/374/4193/26154/54897/83959/55502",20
"GO:0021854","hypothalamus development","3/101","22/18723",0.000217782815600204,0.0242871395957347,0.0200726982462672,"23440/4808/581",3
"GO:0015849","organic acid transport","8/101","303/18723",0.000235593772047032,0.0252629014025817,0.0208791403648159,"55089/55144/256987/5825/206358/54677/8529/117247",8
"GO:0002052","positive regulation of neuroblast proliferation","3/101","23/18723",0.000249471059479618,0.025760196808488,0.0212901422690403,"6469/4851/23440",3
"GO:2001242","regulation of intrinsic apoptotic signaling pathway","6/101","164/18723",0.000262942571263498,0.0261815674529511,0.0216383943043533,"598/25946/51499/50484/4193/581",6
"GO:0030001","metal ion transport","14/101","883/18723",0.000273283263954768,0.0262728875829618,0.0217138680507073,"2288/4842/773/55089/6329/6236/23479/10568/3782/816/9722/6330/83959/581",14
"GO:0097190","apoptotic signaling pathway","11/101","582/18723",0.00030146689149609,0.0280163231163699,0.023154772824033,"6469/3092/55437/3655/598/25946/51499/1969/50484/4193/581",11
"GO:0033554","cellular response to stress","22/101","1864/18723",0.000326088976739616,0.029078398121203,0.0240325505879761,"5179/344558/55437/4868/55144/83667/4851/2308/598/2047/25946/7508/51499/1969/50484/5429/595/1030/4193/27244/83959/581",22
"GO:0042770","signal transduction in response to DNA damage","6/101","172/18723",0.000339497784421408,0.029078398121203,0.0240325505879761,"83667/25946/7508/51499/595/4193",6
"GO:0034220","ion transmembrane transport","16/101","1130/18723",0.000347163498711202,0.029078398121203,0.0240325505879761,"4842/2899/773/528/55144/6329/206358/6236/23479/10568/54102/3782/9722/6330/83959/581",16
"GO:0098662","inorganic cation transmembrane transport","13/101","798/18723",0.000355003825604365,0.029078398121203,0.0240325505879761,"4842/773/528/6329/206358/6236/23479/10568/3782/9722/6330/83959/581",13
"GO:0031668","cellular response to extracellular stimulus","7/101","246/18723",0.000374027166376547,0.029078398121203,0.0240325505879761,"5179/83667/2308/8805/1030/4193/27244",7
"GO:0051049","regulation of transport","21/101","1759/18723",0.000393095213469781,0.029078398121203,0.0240325505879761,"4842/6469/9572/773/3092/4868/6329/9783/4851/6236/85477/23479/54102/8529/51499/816/4193/26154/9722/6330/581",21
"GO:0017156","calcium-ion regulated exocytosis","4/101","64/18723",0.000395392441829815,0.029078398121203,0.0240325505879761,"9783/4851/6854/85477",4
"GO:0022008","neurogenesis","20/101","1632/18723",0.000396333977261734,0.029078398121203,0.0240325505879761,"2288/6469/26012/9572/5179/26011/25861/4009/3655/4851/2047/23440/816/1969/374/4193/54897/4808/581/55502",20
"GO:0048699","generation of neurons","19/101","1514/18723",0.000422775555530592,0.0292128804695252,0.02414369680125,"2288/6469/26012/9572/26011/25861/4009/3655/4851/2047/23440/816/1969/374/4193/54897/4808/581/55502",19
"GO:0060341","regulation of cellular localization","13/101","813/18723",0.000423824729572461,0.0292128804695252,0.02414369680125,"4842/6469/9572/83667/9555/598/23479/1969/4193/26154/84552/3985/581",13
"GO:0014902","myotube differentiation","5/101","117/18723",0.000429601183375371,0.0292128804695252,0.02414369680125,"4842/6469/4868/4851/9518",5
"GO:0022612","gland morphogenesis","5/101","118/18723",0.000446710863400565,0.029653092551447,0.0245075208015999,"6469/4851/1969/374/581",5
"GO:0061180","mammary gland epithelium development","4/101","67/18723",0.00047111899500516,0.0305460408854508,0.0252455197078652,"1969/595/374/581",4
"GO:1902230","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage","3/101","29/18723",0.000502771455632294,0.0318574276887008,0.0263293472817965,"598/25946/51499",3
"GO:0071478","cellular response to radiation","6/101","186/18723",0.000514501458541008,0.0318762236980518,0.0263448817016671,"598/7508/51499/5429/4193/581",6
"GO:0071482","cellular response to light stimulus","5/101","123/18723",0.000540090422367277,0.0323797757009099,0.0267610545228769,"7508/51499/5429/4193/581",5
"GO:0031571","mitotic G1 DNA damage checkpoint signaling","3/101","30/18723",0.000556454345900492,0.0323797757009099,0.0267610545228769,"51499/595/4193",3
"GO:0043588","skin development","7/101","263/18723",0.000557471030718678,0.0323797757009099,0.0267610545228769,"6469/3655/4851/9555/64434/1969/26154",7
"GO:0071230","cellular response to amino acid stimulus","4/101","71/18723",0.000587461600381778,0.0334253661604979,0.0276252082327758,"26012/83667/598/27244",4
"GO:0044819","mitotic G1/S transition checkpoint signaling","3/101","31/18723",0.00061367018746096,0.0338639752295199,0.0279877073840592,"51499/595/4193",3
"GO:0030330","DNA damage response, signal transduction by p53 class mediator","4/101","72/18723",0.000619462961515609,0.0338639752295199,0.0279877073840592,"83667/25946/51499/4193",4
"GO:1902532","negative regulation of intracellular signal transduction","10/101","538/18723",0.000652363750637516,0.0349767333995653,0.0289073734847272,"9572/83667/2308/598/25946/51499/1969/50484/4193/27244",10
"GO:0006979","response to oxidative stress","9/101","446/18723",0.000686824875094061,0.034982885197678,0.0289124577881587,"5179/83667/9555/2308/50484/374/4193/27244/83959",9
"GO:2001233","regulation of apoptotic signaling pathway","8/101","356/18723",0.000686950535442377,0.034982885197678,0.0289124577881587,"55437/3655/598/25946/51499/50484/4193/581",8
"GO:0043627","response to estrogen","4/101","75/18723",0.00072287645671984,0.034982885197678,0.0289124577881587,"10568/8805/595/4193",4
"GO:0071295","cellular response to vitamin","3/101","33/18723",0.000739068189262451,0.034982885197678,0.0289124577881587,"5179/8805/4193",3
"GO:1902692","regulation of neuroblast proliferation","3/101","33/18723",0.000739068189262451,0.034982885197678,0.0289124577881587,"6469/4851/23440",3
"GO:0014855","striated muscle cell proliferation","4/101","76/18723",0.000759903565739891,0.034982885197678,0.0289124577881587,"6469/26011/4851/2047",4
"GO:0021536","diencephalon development","4/101","76/18723",0.000759903565739891,0.034982885197678,0.0289124577881587,"6469/23440/4808/581",4
"GO:0045685","regulation of glial cell differentiation","4/101","76/18723",0.000759903565739891,0.034982885197678,0.0289124577881587,"6469/9572/26011/4851",4
"GO:0098660","inorganic ion transmembrane transport","13/101","866/18723",0.000765407459490085,0.034982885197678,0.0289124577881587,"4842/773/528/6329/206358/6236/23479/10568/3782/9722/6330/83959/581",13
"GO:0009314","response to radiation","9/101","456/18723",0.000803686104553834,0.0361399493467111,0.0298687416446238,"8863/5179/598/7508/51499/5429/595/4193/581",9
"GO:0071229","cellular response to acid chemical","4/101","80/18723",0.000921482863655837,0.0395803850297742,0.0327121735370293,"26012/83667/598/27244",4
"GO:0097193","intrinsic apoptotic signaling pathway","7/101","288/18723",0.000950461029095371,0.0395803850297742,0.0327121735370293,"598/25946/51499/1969/50484/4193/581",7
"GO:0006699","bile acid biosynthetic process","3/101","36/18723",0.000955913337105513,0.0395803850297742,0.0327121735370293,"9572/5825/26031",3
"GO:1902229","regulation of intrinsic apoptotic signaling pathway in response to DNA damage","3/101","36/18723",0.000955913337105513,0.0395803850297742,0.0327121735370293,"598/25946/51499",3
"GO:0044773","mitotic DNA damage checkpoint signaling","4/101","81/18723",0.000965375244628639,0.0395803850297742,0.0327121735370293,"7508/51499/595/4193",4
"GO:2001021","negative regulation of response to DNA damage stimulus","4/101","81/18723",0.000965375244628639,0.0395803850297742,0.0327121735370293,"598/25946/51499/4193",4
"GO:0045616","regulation of keratinocyte differentiation","3/101","37/18723",0.00103620455971827,0.0418686711955729,0.034603383390134,"4851/9555/26154",3
"GO:0031667","response to nutrient levels","9/101","474/18723",0.00105477593987658,0.0418709059705265,0.0346052303743421,"5179/83667/2308/8805/9518/595/1030/4193/27244",9
"GO:0006865","amino acid transport","5/101","143/18723",0.00106629638590652,0.0418709059705265,0.0346052303743421,"55089/55144/256987/206358/117247",5
"GO:2000134","negative regulation of G1/S transition of mitotic cell cycle","4/101","84/18723",0.00110586234982865,0.0423919952464134,0.0350358973021215,"51499/595/1030/4193",4
"GO:0048713","regulation of oligodendrocyte differentiation","3/101","38/18723",0.00112063869696274,0.0423919952464134,0.0350358973021215,"6469/26011/4851",3
"GO:0007267","cell-cell signaling","19/101","1641/18723",0.00112518208329792,0.0423919952464134,0.0350358973021215,"9381/4842/6469/26012/9572/2899/5179/773/9783/4851/2047/6854/816/9518/595/374/26154/117247/6330",19
"GO:0044057","regulation of system process","10/101","580/18723",0.00115525310198326,0.0423964799226539,0.0350396037720643,"4842/26011/4868/6329/4851/2308/816/4193/9722/6330",10
"GO:0044774","mitotic DNA integrity checkpoint signaling","4/101","85/18723",0.00115571466073232,0.0423964799226539,0.0350396037720643,"7508/51499/595/4193",4
"GO:0006974","cellular response to DNA damage stimulus","12/101","796/18723",0.00118925089801453,0.042600964281329,0.0352086048523104,"83667/2308/598/25946/7508/51499/1969/50484/5429/595/4193/581",12
"GO:0098655","cation transmembrane transport","13/101","909/18723",0.00119184907243316,0.042600964281329,0.0352086048523104,"4842/773/528/6329/206358/6236/23479/10568/3782/9722/6330/83959/581",13
"GO:0060768","regulation of epithelial cell proliferation involved in prostate gland development","2/101","10/18723",0.00126053012564776,0.0430097982172267,0.0355464956193873,"6469/4851",2
"GO:0071233","cellular response to leucine","2/101","10/18723",0.00126053012564776,0.0430097982172267,0.0355464956193873,"83667/27244",2
"GO:1990253","cellular response to leucine starvation","2/101","10/18723",0.00126053012564776,0.0430097982172267,0.0355464956193873,"83667/27244",2
"GO:0043269","regulation of ion transport","11/101","693/18723",0.00127489980782384,0.0430097982172267,0.0355464956193873,"4842/773/6329/6236/23479/54102/8529/816/9722/6330/581",11
"GO:1905039","carboxylic acid transmembrane transport","5/101","149/18723",0.00128042082210538,0.0430097982172267,0.0355464956193873,"55089/55144/5825/206358/117247",5
"GO:1903825","organic acid transmembrane transport","5/101","150/18723",0.00131898271942411,0.0437776645446953,0.0361811174538768,"55089/55144/5825/206358/117247",5
"GO:0034765","regulation of ion transmembrane transport","9/101","491/18723",0.00134712905913186,0.0441858331395249,0.0365184583336178,"4842/773/6329/6236/23479/54102/9722/6330/581",9
"GO:0007520","myoblast fusion","3/101","42/18723",0.00150138863857003,0.04787905280806,0.0395708097095988,"4842/4868/9518",3
"GO:0045687","positive regulation of glial cell differentiation","3/101","42/18723",0.00150138863857003,0.04787905280806,0.0395708097095988,"6469/26011/4851",3
"GO:0060767","epithelial cell proliferation involved in prostate gland development","2/101","11/18723",0.00153523398804408,0.04787905280806,0.0395708097095988,"6469/4851",2
"GO:1902337","regulation of apoptotic process involved in morphogenesis","2/101","11/18723",0.00153523398804408,0.04787905280806,0.0395708097095988,"4851/581",2
