"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048667","cell morphogenesis involved in neuron differentiation","12/65","544/18723",3.1768407143362e-07,0.00049576892848629,0.000410839858509414,"5015/92211/4744/3670/66008/816/1000/4884/8609/7204/4131/23768",12
"GO:0061564","axon development","11/65","467/18723",5.49328452616387e-07,0.00049576892848629,0.000410839858509414,"5015/27242/4744/3670/66008/1000/4884/8609/7204/4131/23768",11
"GO:0007409","axonogenesis","10/65","418/18723",1.65313569995816e-06,0.000994636646141493,0.000824247659522998,"5015/4744/3670/66008/1000/4884/8609/7204/4131/23768",10
"GO:0000904","cell morphogenesis involved in differentiation","12/65","694/18723",4.06213459312424e-06,0.00183303823514731,0.00151902454127093,"5015/92211/4744/3670/66008/816/1000/4884/8609/7204/4131/23768",12
"GO:0048812","neuron projection morphogenesis","11/65","615/18723",7.84514285163323e-06,0.00219050031197106,0.00181525058656415,"5015/4744/3670/66008/816/1000/4884/8609/7204/4131/23768",11
"GO:0032989","cellular component morphogenesis","12/65","744/18723",8.24107962762289e-06,0.00219050031197106,0.00181525058656415,"5015/4744/3670/66008/816/1000/4884/8609/11214/7204/4131/23768",12
"GO:0120039","plasma membrane bounded cell projection morphogenesis","11/65","630/18723",9.84240740738582e-06,0.00219050031197106,0.00181525058656415,"5015/4744/3670/66008/816/1000/4884/8609/7204/4131/23768",11
"GO:0048858","cell projection morphogenesis","11/65","634/18723",1.04447175140774e-05,0.00219050031197106,0.00181525058656415,"5015/4744/3670/66008/816/1000/4884/8609/7204/4131/23768",11
"GO:0048699","generation of neurons","17/65","1514/18723",1.09221622203543e-05,0.00219050031197106,0.00181525058656415,"5015/92211/27242/4744/3670/3714/66008/816/26508/7042/1000/4884/8609/7204/55636/4131/23768",17
"GO:0030182","neuron differentiation","16/65","1363/18723",1.21702858324069e-05,0.00219673659274945,0.00182041854398423,"5015/92211/27242/4744/3670/3714/66008/816/26508/7042/1000/4884/8609/7204/4131/23768",16
"GO:0032990","cell part morphogenesis","11/65","652/18723",1.35710614163686e-05,0.00222688780514048,0.00184540461939328,"5015/4744/3670/66008/816/1000/4884/8609/7204/4131/23768",11
"GO:0048666","neuron development","14/65","1104/18723",2.0367110682364e-05,0.00306355289847225,0.00253874248067011,"5015/92211/27242/4744/3670/66008/816/7042/1000/4884/8609/7204/4131/23768",14
"GO:0000902","cell morphogenesis","13/65","988/18723",2.88846641565254e-05,0.00373991985572033,0.00309924252222108,"5015/92211/4744/3670/66008/816/7042/1000/4884/8609/7204/4131/23768",13
"GO:0022008","neurogenesis","17/65","1632/18723",2.90076886316258e-05,0.00373991985572033,0.00309924252222108,"5015/92211/27242/4744/3670/3714/66008/816/26508/7042/1000/4884/8609/7204/55636/4131/23768",17
"GO:0072132","mesenchyme morphogenesis","4/65","52/18723",3.15979648881079e-05,0.00380228844153565,0.00315092688463167,"3670/26508/7042/59",4
"GO:0003215","cardiac right ventricle morphogenesis","3/65","20/18723",4.36453744695709e-05,0.00492374380734847,0.00408026823166186,"3670/7042/55636",3
"GO:0060485","mesenchyme development","7/65","291/18723",6.56571646934003e-05,0.00674875313781324,0.00559263928201348,"3670/26508/7042/1000/1909/59/399473",7
"GO:0060384","innervation","3/65","23/18723",6.73005853078328e-05,0.00674875313781324,0.00559263928201348,"3670/4884/55636",3
"GO:0062009","secondary palate development","3/65","25/18723",8.69707870517061e-05,0.00804630116858954,0.00666790725211589,"3714/7042/55636",3
"GO:0060411","cardiac septum morphogenesis","4/65","68/18723",9.11777671082224e-05,0.00804630116858954,0.00666790725211589,"3670/26508/7042/55636",4
"GO:0034643","establishment of mitochondrion localization, microtubule-mediated","3/65","26/18723",9.80712607805927e-05,0.00804630116858954,0.00666790725211589,"66008/55638/4131",3
"GO:0047497","mitochondrion transport along microtubule","3/65","26/18723",9.80712607805927e-05,0.00804630116858954,0.00666790725211589,"66008/55638/4131",3
"GO:0031175","neuron projection development","12/65","963/18723",0.000103244056838613,0.00810241402581293,0.00671440754085445,"5015/27242/4744/3670/66008/816/1000/4884/8609/7204/4131/23768",12
"GO:0003208","cardiac ventricle morphogenesis","4/65","71/18723",0.000107938445919731,0.00811787062021311,0.00672721630052359,"3670/26508/7042/55636",4
"GO:0051654","establishment of mitochondrion localization","3/65","29/18723",0.000136806367230059,0.00987741971401026,0.00818534096142795,"66008/55638/4131",3
"GO:0048762","mesenchymal cell differentiation","6/65","236/18723",0.000167056624458433,0.0115975848902874,0.00961082847592848,"3670/26508/7042/1000/1909/399473",6
"GO:0003013","circulatory system process","9/65","597/18723",0.000208562839850965,0.0136512482027651,0.0113126833043471,"3670/8912/2784/2982/7042/1909/59/11214/55636",9
"GO:0072384","organelle transport along microtubule","4/65","85/18723",0.000216899853107857,0.0136512482027651,0.0113126833043471,"4744/66008/55638/4131",4
"GO:0045595","regulation of cell differentiation","15/65","1554/18723",0.000222746094814801,0.0136512482027651,0.0113126833043471,"27242/3670/66008/2784/255743/816/26508/28951/7042/8609/7204/3992/55636/4131/399473",15
"GO:0014031","mesenchymal cell development","4/65","86/18723",0.000226890551846511,0.0136512482027651,0.0113126833043471,"3670/26508/1000/1909",4
"GO:0003203","endocardial cushion morphogenesis","3/65","36/18723",0.000262725727852484,0.0152974173797978,0.0126768509092828,"3670/26508/7042",3
"GO:0051648","vesicle localization","5/65","177/18723",0.000372585122400514,0.0207967615214436,0.0172341146650948,"66008/6854/1000/55638/54874",5
"GO:0008015","blood circulation","8/65","512/18723",0.000380217800669052,0.0207967615214436,0.0172341146650948,"3670/8912/2784/2982/7042/1909/59/55636",8
"GO:0007267","cell-cell signaling","15/65","1641/18723",0.000401430497762493,0.02131123671945,0.0176604562637926,"1143/3670/610/816/2982/6854/1000/5122/4884/9783/8609/55638/3992/55636/4131",15
"GO:0003279","cardiac septum development","4/65","103/18723",0.000452008187885526,0.0228498288402475,0.0189354755981873,"3670/26508/7042/55636",4
"GO:0120036","plasma membrane bounded cell projection organization","14/65","1478/18723",0.000455730658309645,0.0228498288402475,0.0189354755981873,"5015/27242/4744/3670/66008/816/64787/1000/4884/8609/7204/4131/54874/23768",14
"GO:0003197","endocardial cushion development","3/65","45/18723",0.000510635419814683,0.0249107279125811,0.0206433266445708,"3670/26508/7042",3
"GO:0055010","ventricular cardiac muscle tissue morphogenesis","3/65","46/18723",0.000544911420323381,0.0250196229140416,0.0207335670860785,"3670/7042/55636",3
"GO:0030705","cytoskeleton-dependent intracellular transport","5/65","195/18723",0.000579509362729059,0.0250196229140416,0.0207335670860785,"4744/66008/55638/4131/54874",5
"GO:0006939","smooth muscle contraction","4/65","110/18723",0.000579607714716669,0.0250196229140416,0.0207335670860785,"255743/2982/1909/59",4
"GO:0045747","positive regulation of Notch signaling pathway","3/65","47/18723",0.000580626466631666,0.0250196229140416,0.0207335670860785,"4242/3714/7042",3
"GO:0071363","cellular response to growth factor stimulus","9/65","687/18723",0.000582174051185456,0.0250196229140416,0.0207335670860785,"5015/255743/26508/7042/2549/23089/4131/399473/23768",9
"GO:0030030","cell projection organization","14/65","1522/18723",0.000611711914352619,0.0256776745443367,0.0212788893585085,"5015/27242/4744/3670/66008/816/64787/1000/4884/8609/7204/4131/54874/23768",14
"GO:0006182","cGMP biosynthetic process","2/65","11/18723",0.00063967302910393,0.0262411322166499,0.0217458223530307,"2977/2982",2
"GO:0051646","mitochondrion localization","3/65","50/18723",0.000696648959386132,0.0267953864910153,0.0222051285631916,"66008/55638/4131",3
"GO:1903530","regulation of secretion by cell","8/65","562/18723",0.000702697665533429,0.0267953864910153,0.0222051285631916,"1143/3670/8912/7042/9783/8609/55638/55636",8
"GO:0048934","peripheral nervous system neuron differentiation","2/65","12/18723",0.000765889277192854,0.0267953864910153,0.0222051285631916,"4744/3670",2
"GO:0048935","peripheral nervous system neuron development","2/65","12/18723",0.000765889277192854,0.0267953864910153,0.0222051285631916,"4744/3670",2
"GO:0007268","chemical synaptic transmission","9/65","716/18723",0.000782090292576906,0.0267953864910153,0.0222051285631916,"1143/816/2982/6854/1000/4884/9783/55638/4131",9
"GO:0098916","anterograde trans-synaptic signaling","9/65","716/18723",0.000782090292576906,0.0267953864910153,0.0222051285631916,"1143/816/2982/6854/1000/4884/9783/55638/4131",9
"GO:0070848","response to growth factor","9/65","718/18723",0.000797724594918032,0.0267953864910153,0.0222051285631916,"5015/255743/26508/7042/2549/23089/4131/399473/23768",9
"GO:0050804","modulation of chemical synaptic transmission","7/65","439/18723",0.00080078944158978,0.0267953864910153,0.0222051285631916,"1143/816/1000/4884/9783/55638/4131",7
"GO:2000026","regulation of multicellular organismal development","13/65","1382/18723",0.00080454468399168,0.0267953864910153,0.0222051285631916,"5015/27242/3670/66008/816/26508/7042/2549/8609/55636/4131/399473/23768",13
"GO:0099177","regulation of trans-synaptic signaling","7/65","440/18723",0.000811530746293385,0.0267953864910153,0.0222051285631916,"1143/816/1000/4884/9783/55638/4131",7
"GO:0003206","cardiac chamber morphogenesis","4/65","121/18723",0.000828949883486026,0.0267953864910153,0.0222051285631916,"3670/26508/7042/55636",4
"GO:0051960","regulation of nervous system development","7/65","443/18723",0.000844441822571082,0.0267953864910153,0.0222051285631916,"27242/66008/816/26508/55636/4131/23768",7
"GO:0099537","trans-synaptic signaling","9/65","724/18723",0.000846170099716274,0.0267953864910153,0.0222051285631916,"1143/816/2982/6854/1000/4884/9783/55638/4131",9
"GO:0044057","regulation of system process","8/65","580/18723",0.000862367697888063,0.0268374774946199,0.0222400090507974,"27242/3670/8912/255743/816/2982/7042/4884",8
"GO:0003231","cardiac ventricle development","4/65","123/18723",0.000881282984730538,0.026961284532858,0.0223426069813041,"3670/26508/7042/55636",4
"GO:0003222","ventricular trabecula myocardium morphogenesis","2/65","13/18723",0.00090311612543646,0.0271687434402135,0.0225145265657054,"7042/55636",2
